OrderID,OrderDate,Branch,Category,MenuItem,Quantity,UnitPrice,OrderValue,OrderChannel,DeliveryPartner,PrepTimeMinutes,DeliveryTimeMinutes,TotalTimeMinutes,PaymentMethod,CustomerRating,WastageQuantityKg,Weather,DayType,OptimizationPhase
ORD008110,2023-08-05,Shoreditch East,Mains,Chicken Tikka Masala,2,13.5,27.0,Dine-In,N/A,11.2,0,11.2,Cash,4,0.1,Clear,Weekend,Post-Optimization
ORD008111,2023-08-05,Shoreditch East,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,15.4,0,15.4,Card,5,0.0,Rain,Weekend,Post-Optimization
ORD008112,2023-08-05,Greenwich Riverside,Desserts,Tiramisu,1,6.5,6.5,Delivery,Uber Eats,16.8,39.2,56.0,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD008113,2023-08-05,Greenwich Riverside,Starters,Bruschetta,3,5.5,16.5,Takeaway,N/A,12.6,0,12.6,Card,2,0.0,Clear,Weekend,Post-Optimization
ORD008114,2023-08-05,Camden High Street,Starters,Garlic Bread,4,4.5,18.0,Dine-In,N/A,16.1,0,16.1,Cash,5,0.0,Cloudy,Weekend,Post-Optimization
ORD008115,2023-08-05,Canary Wharf,Mains,Beef Burger,4,10.5,42.0,Takeaway,N/A,9.8,0,9.8,Cash,2,0.0,Rain,Weekend,Post-Optimization
ORD008116,2023-08-05,Camden High Street,Beverages,Fresh Juice,1,3.5,3.5,Dine-In,N/A,14.7,0,14.7,Card,4,0.0,Clear,Weekend,Post-Optimization
ORD008117,2023-08-05,Greenwich Riverside,Beverages,Coffee,1,3.0,3.0,Dine-In,N/A,21.0,0,21.0,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD008118,2023-08-05,Kingston Upon Thames,Desserts,Cheesecake,1,6.0,6.0,Delivery,Uber Eats,19.6,52.0,71.6,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD008119,2023-08-05,Shoreditch East,Beverages,Milkshake,1,4.0,4.0,Takeaway,N/A,14.0,0,14.0,Cash,3,0.0,Clear,Weekend,Post-Optimization
ORD008120,2023-08-05,Kingston Upon Thames,Desserts,Ice Cream Sundae,2,5.0,10.0,Delivery,Uber Eats,9.8,24.0,33.8,Card,3,0.0,Clear,Weekend,Post-Optimization
ORD008121,2023-08-05,Shoreditch East,Starters,Soup of the Day,1,5.0,5.0,Takeaway,N/A,18.2,0,18.2,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD008122,2023-08-05,Shoreditch East,Mains,Fish & Chips,2,12.0,24.0,Delivery,Deliveroo,14.7,26.4,41.1,Mobile Wallet,5,0.0,Cloudy,Weekend,Post-Optimization
ORD008123,2023-08-05,Greenwich Riverside,Starters,Calamari,2,7.0,14.0,Dine-In,N/A,11.2,0,11.2,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD008124,2023-08-05,Kingston Upon Thames,Mains,Margherita Pizza,4,11.0,44.0,Delivery,In-House Rider,13.3,40.8,54.1,Mobile Wallet,3,0.0,Cloudy,Weekend,Post-Optimization
ORD008125,2023-08-05,Shoreditch East,Desserts,Tiramisu,2,6.5,13.0,Dine-In,N/A,19.6,0,19.6,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD008126,2023-08-05,Shoreditch East,Mains,Grilled Salmon,2,16.0,32.0,Delivery,Just Eat,12.6,37.6,50.2,Card,1,0.0,Rain,Weekend,Post-Optimization
ORD008127,2023-08-05,Camden High Street,Mains,Beef Burger,1,10.5,10.5,Dine-In,N/A,9.8,0,9.8,Mobile Wallet,3,0.0,Clear,Weekend,Post-Optimization
ORD008128,2023-08-05,Camden High Street,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,14.7,0,14.7,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD008129,2023-08-05,Greenwich Riverside,Mains,Veg Stir Fry,1,9.5,9.5,Delivery,In-House Rider,9.8,45.6,55.4,Mobile Wallet,3,0.0,Rain,Weekend,Post-Optimization
ORD008130,2023-08-05,Camden High Street,Starters,Soup of the Day,2,5.0,10.0,Takeaway,N/A,17.5,0,17.5,Mobile Wallet,2,0.0,Clear,Weekend,Post-Optimization
ORD008131,2023-08-05,Greenwich Riverside,Starters,Soup of the Day,2,5.0,10.0,Takeaway,N/A,15.4,0,15.4,Cash,5,0.0,Rain,Weekend,Post-Optimization
ORD008132,2023-08-05,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,9.8,0,9.8,Card,3,0.0,Rain,Weekend,Post-Optimization
ORD008133,2023-08-05,Greenwich Riverside,Beverages,Fresh Juice,1,3.5,3.5,Takeaway,N/A,9.8,0,9.8,Card,4,0.0,Cloudy,Weekend,Post-Optimization
ORD008134,2023-08-05,Canary Wharf,Mains,Fish & Chips,4,12.0,48.0,Dine-In,N/A,11.9,0,11.9,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD008135,2023-08-05,Canary Wharf,Beverages,Milkshake,2,4.0,8.0,Dine-In,N/A,17.5,0,17.5,Card,5,0.0,Cloudy,Weekend,Post-Optimization
ORD008136,2023-08-05,Camden High Street,Beverages,Coffee,1,3.0,3.0,Dine-In,N/A,17.5,0,17.5,Card,3,0.0,Cloudy,Weekend,Post-Optimization
ORD008137,2023-08-05,Shoreditch East,Beverages,Coffee,2,3.0,6.0,Dine-In,N/A,16.8,0,16.8,Cash,2,0.0,Cloudy,Weekend,Post-Optimization
ORD008138,2023-08-05,Kingston Upon Thames,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,17.5,0,17.5,Cash,5,0.05,Clear,Weekend,Post-Optimization
ORD008139,2023-08-05,Canary Wharf,Mains,Veg Stir Fry,1,9.5,9.5,Takeaway,N/A,17.5,0,17.5,Cash,4,0.0,Clear,Weekend,Post-Optimization
ORD008140,2023-08-05,Shoreditch East,Mains,Veg Stir Fry,1,9.5,9.5,Delivery,Deliveroo,11.2,21.6,32.8,Mobile Wallet,2,0.0,Clear,Weekend,Post-Optimization
ORD008141,2023-08-05,Camden High Street,Mains,Fish & Chips,1,12.0,12.0,Takeaway,N/A,21.0,0,21.0,Mobile Wallet,1,0.54,Clear,Weekend,Post-Optimization
ORD008142,2023-08-05,Kingston Upon Thames,Starters,Calamari,2,7.0,14.0,Takeaway,N/A,18.2,0,18.2,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD008143,2023-08-05,Shoreditch East,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,19.6,0,19.6,Mobile Wallet,3,0.0,Clear,Weekend,Post-Optimization
ORD008144,2023-08-05,Canary Wharf,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,18.2,0,18.2,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD008145,2023-08-05,Kingston Upon Thames,Mains,Margherita Pizza,1,11.0,11.0,Delivery,Just Eat,17.5,24.0,41.5,Mobile Wallet,3,0.0,Clear,Weekend,Post-Optimization
ORD008146,2023-08-05,Canary Wharf,Mains,Fish & Chips,3,12.0,36.0,Delivery,Deliveroo,20.3,28.0,48.3,Card,3,0.0,Clear,Weekend,Post-Optimization
ORD008147,2023-08-05,Camden High Street,Desserts,Ice Cream Sundae,2,5.0,10.0,Delivery,In-House Rider,15.4,28.0,43.4,Mobile Wallet,3,0.0,Clear,Weekend,Post-Optimization
ORD008148,2023-08-05,Kingston Upon Thames,Beverages,Fresh Juice,1,3.5,3.5,Takeaway,N/A,16.1,0,16.1,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD008149,2023-08-05,Shoreditch East,Mains,Margherita Pizza,1,11.0,11.0,Delivery,Deliveroo,18.2,26.4,44.6,Mobile Wallet,3,0.0,Rain,Weekend,Post-Optimization
ORD008150,2023-08-05,Kingston Upon Thames,Mains,Chicken Tikka Masala,2,13.5,27.0,Delivery,Just Eat,17.5,48.0,65.5,Card,4,0.0,Clear,Weekend,Post-Optimization
ORD008151,2023-08-05,Kingston Upon Thames,Beverages,Coffee,1,3.0,3.0,Dine-In,N/A,16.8,0,16.8,Card,5,0.0,Rain,Weekend,Post-Optimization
ORD008152,2023-08-05,Kingston Upon Thames,Beverages,Milkshake,1,4.0,4.0,Dine-In,N/A,11.2,0,11.2,Card,3,0.18,Clear,Weekend,Post-Optimization
ORD008153,2023-08-05,Kingston Upon Thames,Beverages,Coffee,1,3.0,3.0,Takeaway,N/A,11.2,0,11.2,Mobile Wallet,5,0.0,Cloudy,Weekend,Post-Optimization
ORD008154,2023-08-05,Kingston Upon Thames,Beverages,Coffee,1,3.0,3.0,Takeaway,N/A,19.6,0,19.6,Cash,1,0.0,Clear,Weekend,Post-Optimization
ORD008155,2023-08-05,Greenwich Riverside,Desserts,Cheesecake,2,6.0,12.0,Dine-In,N/A,11.9,0,11.9,Cash,4,0.0,Clear,Weekend,Post-Optimization
ORD008156,2023-08-05,Camden High Street,Mains,Grilled Salmon,4,16.0,64.0,Dine-In,N/A,18.9,0,18.9,Card,3,0.19,Cloudy,Weekend,Post-Optimization
ORD008157,2023-08-05,Camden High Street,Mains,Chicken Tikka Masala,1,13.5,13.5,Dine-In,N/A,19.6,0,19.6,Card,5,0.0,Rain,Weekend,Post-Optimization
ORD008158,2023-08-05,Kingston Upon Thames,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,18.2,0,18.2,Mobile Wallet,2,0.02,Clear,Weekend,Post-Optimization
ORD008159,2023-08-05,Canary Wharf,Starters,Bruschetta,3,5.5,16.5,Delivery,Just Eat,16.8,24.8,41.6,Cash,5,0.0,Cloudy,Weekend,Post-Optimization
ORD008160,2023-08-05,Greenwich Riverside,Beverages,Coffee,3,3.0,9.0,Takeaway,N/A,14.0,0,14.0,Mobile Wallet,3,0.0,Clear,Weekend,Post-Optimization
ORD008161,2023-08-05,Shoreditch East,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,11.9,0,11.9,Card,3,0.0,Clear,Weekend,Post-Optimization
ORD008162,2023-08-05,Camden High Street,Starters,Calamari,1,7.0,7.0,Takeaway,N/A,9.8,0,9.8,Cash,5,0.06,Cloudy,Weekend,Post-Optimization
ORD008163,2023-08-05,Shoreditch East,Starters,Bruschetta,4,5.5,22.0,Dine-In,N/A,15.4,0,15.4,Mobile Wallet,2,0.0,Rain,Weekend,Post-Optimization
ORD008164,2023-08-06,Camden High Street,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,9.8,0,9.8,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD008165,2023-08-06,Greenwich Riverside,Mains,Fish & Chips,3,12.0,36.0,Delivery,Deliveroo,14.7,41.6,56.3,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD008166,2023-08-06,Kingston Upon Thames,Desserts,Tiramisu,2,6.5,13.0,Delivery,Deliveroo,13.3,22.4,35.7,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD008167,2023-08-06,Kingston Upon Thames,Beverages,Fresh Juice,1,3.5,3.5,Takeaway,N/A,19.6,0,19.6,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD008168,2023-08-06,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,20.3,0,20.3,Cash,5,0.0,Cloudy,Weekend,Post-Optimization
ORD008169,2023-08-06,Shoreditch East,Mains,Beef Burger,4,10.5,42.0,Dine-In,N/A,15.4,0,15.4,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD008170,2023-08-06,Shoreditch East,Starters,Garlic Bread,2,4.5,9.0,Dine-In,N/A,11.9,0,11.9,Mobile Wallet,4,0.56,Cloudy,Weekend,Post-Optimization
ORD008171,2023-08-06,Canary Wharf,Starters,Garlic Bread,1,4.5,4.5,Dine-In,N/A,16.1,0,16.1,Card,3,0.0,Cloudy,Weekend,Post-Optimization
ORD008172,2023-08-06,Camden High Street,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,9.8,0,9.8,Cash,5,0.0,Cloudy,Weekend,Post-Optimization
ORD008173,2023-08-06,Shoreditch East,Starters,Soup of the Day,3,5.0,15.0,Delivery,In-House Rider,18.2,31.2,49.4,Cash,5,0.94,Cloudy,Weekend,Post-Optimization
ORD008174,2023-08-06,Greenwich Riverside,Starters,Bruschetta,1,5.5,5.5,Delivery,Just Eat,18.9,36.0,54.9,Card,4,0.0,Rain,Weekend,Post-Optimization
ORD008175,2023-08-06,Shoreditch East,Beverages,Soft Drink,1,2.5,2.5,Takeaway,N/A,14.0,0,14.0,Mobile Wallet,3,0.0,Clear,Weekend,Post-Optimization
ORD008176,2023-08-06,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,17.5,0,17.5,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD008177,2023-08-06,Shoreditch East,Starters,Garlic Bread,2,4.5,9.0,Delivery,Just Eat,19.6,34.4,54.0,Cash,4,0.0,Clear,Weekend,Post-Optimization
ORD008178,2023-08-06,Camden High Street,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,18.2,0,18.2,Cash,5,0.0,Rain,Weekend,Post-Optimization
ORD008179,2023-08-06,Kingston Upon Thames,Desserts,Ice Cream Sundae,1,5.0,5.0,Delivery,Deliveroo,16.8,34.4,51.2,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD008180,2023-08-06,Kingston Upon Thames,Desserts,Ice Cream Sundae,2,5.0,10.0,Dine-In,N/A,13.3,0,13.3,Cash,3,0.0,Clear,Weekend,Post-Optimization
ORD008181,2023-08-06,Greenwich Riverside,Beverages,Soft Drink,3,2.5,7.5,Takeaway,N/A,10.5,0,10.5,Card,5,0.18,Clear,Weekend,Post-Optimization
ORD008182,2023-08-06,Canary Wharf,Mains,Grilled Salmon,1,16.0,16.0,Delivery,In-House Rider,21.0,43.2,64.2,Mobile Wallet,2,0.0,Cloudy,Weekend,Post-Optimization
ORD008183,2023-08-06,Greenwich Riverside,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,18.2,0,18.2,Card,3,0.0,Clear,Weekend,Post-Optimization
ORD008184,2023-08-06,Greenwich Riverside,Starters,Bruschetta,1,5.5,5.5,Dine-In,N/A,11.9,0,11.9,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD008185,2023-08-06,Camden High Street,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,10.5,0,10.5,Cash,5,0.11,Cloudy,Weekend,Post-Optimization
ORD008186,2023-08-06,Kingston Upon Thames,Desserts,Cheesecake,2,6.0,12.0,Takeaway,N/A,18.9,0,18.9,Card,4,0.0,Rain,Weekend,Post-Optimization
ORD008187,2023-08-06,Shoreditch East,Starters,Calamari,2,7.0,14.0,Takeaway,N/A,9.8,0,9.8,Cash,5,0.0,Cloudy,Weekend,Post-Optimization
ORD008188,2023-08-06,Greenwich Riverside,Desserts,Tiramisu,4,6.5,26.0,Takeaway,N/A,10.5,0,10.5,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD008189,2023-08-06,Camden High Street,Mains,Grilled Salmon,2,16.0,32.0,Dine-In,N/A,12.6,0,12.6,Card,5,0.52,Clear,Weekend,Post-Optimization
ORD008190,2023-08-06,Camden High Street,Beverages,Fresh Juice,4,3.5,14.0,Dine-In,N/A,14.7,0,14.7,Card,4,0.0,Clear,Weekend,Post-Optimization
ORD008191,2023-08-06,Greenwich Riverside,Mains,Beef Burger,2,10.5,21.0,Dine-In,N/A,18.9,0,18.9,Cash,5,0.0,Cloudy,Weekend,Post-Optimization
ORD008192,2023-08-06,Canary Wharf,Desserts,Chocolate Brownie,1,5.5,5.5,Dine-In,N/A,11.9,0,11.9,Card,3,0.32,Clear,Weekend,Post-Optimization
ORD008193,2023-08-06,Kingston Upon Thames,Beverages,Milkshake,1,4.0,4.0,Delivery,Uber Eats,18.9,31.2,50.1,Mobile Wallet,3,0.0,Cloudy,Weekend,Post-Optimization
ORD008194,2023-08-06,Kingston Upon Thames,Desserts,Cheesecake,2,6.0,12.0,Dine-In,N/A,14.0,0,14.0,Mobile Wallet,3,0.31,Clear,Weekend,Post-Optimization
ORD008195,2023-08-06,Shoreditch East,Desserts,Chocolate Brownie,1,5.5,5.5,Dine-In,N/A,14.7,0,14.7,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD008196,2023-08-06,Shoreditch East,Starters,Calamari,1,7.0,7.0,Dine-In,N/A,21.0,0,21.0,Cash,4,0.0,Clear,Weekend,Post-Optimization
ORD008197,2023-08-06,Camden High Street,Mains,Fish & Chips,1,12.0,12.0,Takeaway,N/A,16.1,0,16.1,Card,3,0.0,Clear,Weekend,Post-Optimization
ORD008198,2023-08-06,Greenwich Riverside,Desserts,Cheesecake,4,6.0,24.0,Delivery,Deliveroo,20.3,51.2,71.5,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD008199,2023-08-06,Shoreditch East,Mains,Beef Burger,2,10.5,21.0,Delivery,In-House Rider,12.6,22.4,35.0,Mobile Wallet,4,0.94,Cloudy,Weekend,Post-Optimization
ORD008200,2023-08-06,Shoreditch East,Mains,Veg Stir Fry,3,9.5,28.5,Delivery,In-House Rider,14.7,34.4,49.1,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD008201,2023-08-06,Canary Wharf,Mains,Chicken Tikka Masala,1,13.5,13.5,Dine-In,N/A,19.6,0,19.6,Mobile Wallet,4,0.0,Rain,Weekend,Post-Optimization
ORD008202,2023-08-06,Canary Wharf,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,18.2,0,18.2,Mobile Wallet,2,0.0,Cloudy,Weekend,Post-Optimization
ORD008203,2023-08-06,Canary Wharf,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,16.1,0,16.1,Card,4,0.0,Cloudy,Weekend,Post-Optimization
ORD008204,2023-08-06,Camden High Street,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,11.2,0,11.2,Mobile Wallet,5,0.0,Clear,Weekend,Post-Optimization
ORD008205,2023-08-06,Camden High Street,Starters,Garlic Bread,2,4.5,9.0,Takeaway,N/A,12.6,0,12.6,Mobile Wallet,2,0.0,Rain,Weekend,Post-Optimization
ORD008206,2023-08-06,Camden High Street,Beverages,Soft Drink,1,2.5,2.5,Delivery,Deliveroo,11.9,43.2,55.1,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD008207,2023-08-06,Greenwich Riverside,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,18.2,0,18.2,Cash,3,0.9,Rain,Weekend,Post-Optimization
ORD008208,2023-08-06,Greenwich Riverside,Mains,Margherita Pizza,2,11.0,22.0,Delivery,Deliveroo,21.0,34.4,55.4,Cash,5,0.6,Rain,Weekend,Post-Optimization
ORD008209,2023-08-06,Canary Wharf,Mains,Chicken Tikka Masala,2,13.5,27.0,Dine-In,N/A,16.1,0,16.1,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD008210,2023-08-06,Shoreditch East,Desserts,Cheesecake,2,6.0,12.0,Delivery,Deliveroo,20.3,28.0,48.3,Cash,4,0.0,Clear,Weekend,Post-Optimization
ORD008211,2023-08-06,Kingston Upon Thames,Beverages,Coffee,1,3.0,3.0,Delivery,In-House Rider,16.1,32.0,48.1,Mobile Wallet,5,0.28,Clear,Weekend,Post-Optimization
ORD008212,2023-08-06,Kingston Upon Thames,Starters,Soup of the Day,1,5.0,5.0,Delivery,Just Eat,15.4,40.8,56.2,Mobile Wallet,3,0.0,Clear,Weekend,Post-Optimization
ORD008213,2023-08-06,Shoreditch East,Starters,Garlic Bread,3,4.5,13.5,Delivery,Just Eat,17.5,48.8,66.3,Mobile Wallet,3,0.82,Rain,Weekend,Post-Optimization
ORD008214,2023-08-06,Greenwich Riverside,Starters,Bruschetta,1,5.5,5.5,Delivery,Uber Eats,19.6,28.0,47.6,Mobile Wallet,5,1.11,Clear,Weekend,Post-Optimization
ORD008215,2023-08-06,Greenwich Riverside,Desserts,Ice Cream Sundae,1,5.0,5.0,Delivery,Just Eat,12.6,40.0,52.6,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD008216,2023-08-06,Canary Wharf,Mains,Beef Burger,3,10.5,31.5,Takeaway,N/A,16.1,0,16.1,Cash,4,0.94,Clear,Weekend,Post-Optimization
ORD008217,2023-08-06,Kingston Upon Thames,Mains,Chicken Tikka Masala,2,13.5,27.0,Takeaway,N/A,19.6,0,19.6,Mobile Wallet,2,0.0,Cloudy,Weekend,Post-Optimization
ORD008218,2023-08-06,Camden High Street,Starters,Garlic Bread,1,4.5,4.5,Takeaway,N/A,13.3,0,13.3,Cash,4,0.22,Cloudy,Weekend,Post-Optimization
ORD008219,2023-08-06,Camden High Street,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,19.6,0,19.6,Mobile Wallet,2,0.0,Clear,Weekend,Post-Optimization
ORD008220,2023-08-06,Shoreditch East,Mains,Grilled Salmon,2,16.0,32.0,Dine-In,N/A,16.8,0,16.8,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD008221,2023-08-06,Greenwich Riverside,Desserts,Ice Cream Sundae,1,5.0,5.0,Delivery,Just Eat,14.0,32.8,46.8,Mobile Wallet,4,0.0,Rain,Weekend,Post-Optimization
ORD008222,2023-08-06,Canary Wharf,Mains,Grilled Salmon,3,16.0,48.0,Takeaway,N/A,13.3,0,13.3,Cash,5,0.0,Rain,Weekend,Post-Optimization
ORD008223,2023-08-06,Greenwich Riverside,Starters,Bruschetta,1,5.5,5.5,Delivery,Deliveroo,17.5,32.0,49.5,Cash,4,0.0,Clear,Weekend,Post-Optimization
ORD008224,2023-08-06,Canary Wharf,Starters,Soup of the Day,4,5.0,20.0,Dine-In,N/A,12.6,0,12.6,Card,4,0.62,Cloudy,Weekend,Post-Optimization
ORD008225,2023-08-06,Camden High Street,Desserts,Tiramisu,4,6.5,26.0,Dine-In,N/A,16.1,0,16.1,Cash,5,0.0,Rain,Weekend,Post-Optimization
ORD008226,2023-08-06,Greenwich Riverside,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,16.8,0,16.8,Mobile Wallet,2,0.08,Rain,Weekend,Post-Optimization
ORD008227,2023-08-06,Greenwich Riverside,Mains,Veg Stir Fry,2,9.5,19.0,Delivery,Just Eat,12.6,44.0,56.6,Cash,4,0.0,Rain,Weekend,Post-Optimization
ORD008228,2023-08-06,Shoreditch East,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,12.6,0,12.6,Card,4,0.0,Cloudy,Weekend,Post-Optimization
ORD008229,2023-08-06,Kingston Upon Thames,Beverages,Fresh Juice,3,3.5,10.5,Delivery,In-House Rider,16.8,32.0,48.8,Cash,5,0.0,Cloudy,Weekend,Post-Optimization
ORD008230,2023-08-07,Kingston Upon Thames,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,20.3,0,20.3,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008231,2023-08-07,Greenwich Riverside,Beverages,Fresh Juice,1,3.5,3.5,Delivery,Uber Eats,19.6,20.0,39.6,Cash,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008232,2023-08-07,Canary Wharf,Mains,Fish & Chips,1,12.0,12.0,Takeaway,N/A,11.2,0,11.2,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD008233,2023-08-07,Canary Wharf,Beverages,Coffee,1,3.0,3.0,Dine-In,N/A,21.0,0,21.0,Mobile Wallet,2,0.17,Clear,Weekday,Post-Optimization
ORD008234,2023-08-07,Shoreditch East,Beverages,Coffee,1,3.0,3.0,Delivery,Deliveroo,19.6,27.2,46.8,Card,3,0.0,Rain,Weekday,Post-Optimization
ORD008235,2023-08-07,Kingston Upon Thames,Starters,Calamari,1,7.0,7.0,Delivery,Just Eat,14.0,27.2,41.2,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008236,2023-08-07,Camden High Street,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,18.9,0,18.9,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008237,2023-08-07,Greenwich Riverside,Mains,Grilled Salmon,3,16.0,48.0,Delivery,Uber Eats,17.5,51.2,68.7,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008238,2023-08-07,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Takeaway,N/A,13.3,0,13.3,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008239,2023-08-07,Greenwich Riverside,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,19.6,0,19.6,Mobile Wallet,4,0.0,Rain,Weekday,Post-Optimization
ORD008240,2023-08-07,Camden High Street,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,14.0,0,14.0,Mobile Wallet,5,0.0,Rain,Weekday,Post-Optimization
ORD008241,2023-08-07,Greenwich Riverside,Desserts,Tiramisu,1,6.5,6.5,Takeaway,N/A,11.9,0,11.9,Mobile Wallet,2,0.0,Rain,Weekday,Post-Optimization
ORD008242,2023-08-07,Kingston Upon Thames,Mains,Beef Burger,1,10.5,10.5,Delivery,Just Eat,16.1,29.6,45.7,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008243,2023-08-07,Camden High Street,Desserts,Chocolate Brownie,3,5.5,16.5,Takeaway,N/A,19.6,0,19.6,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008244,2023-08-07,Canary Wharf,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,18.9,0,18.9,Mobile Wallet,2,0.0,Clear,Weekday,Post-Optimization
ORD008245,2023-08-07,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,11.2,0,11.2,Card,3,0.0,Rain,Weekday,Post-Optimization
ORD008246,2023-08-07,Shoreditch East,Desserts,Chocolate Brownie,4,5.5,22.0,Takeaway,N/A,11.9,0,11.9,Cash,3,0.0,Clear,Weekday,Post-Optimization
ORD008247,2023-08-07,Greenwich Riverside,Mains,Margherita Pizza,2,11.0,22.0,Delivery,In-House Rider,13.3,34.4,47.7,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD008248,2023-08-07,Camden High Street,Mains,Grilled Salmon,2,16.0,32.0,Delivery,Deliveroo,14.7,32.0,46.7,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008249,2023-08-07,Canary Wharf,Starters,Garlic Bread,2,4.5,9.0,Delivery,In-House Rider,11.9,36.0,47.9,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008250,2023-08-07,Camden High Street,Beverages,Coffee,2,3.0,6.0,Dine-In,N/A,12.6,0,12.6,Cash,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008251,2023-08-07,Kingston Upon Thames,Mains,Chicken Tikka Masala,2,13.5,27.0,Dine-In,N/A,14.0,0,14.0,Card,5,0.34,Clear,Weekday,Post-Optimization
ORD008252,2023-08-07,Greenwich Riverside,Desserts,Chocolate Brownie,1,5.5,5.5,Delivery,Deliveroo,12.6,43.2,55.8,Mobile Wallet,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008253,2023-08-07,Kingston Upon Thames,Beverages,Milkshake,1,4.0,4.0,Delivery,Just Eat,20.3,44.0,64.3,Mobile Wallet,5,0.0,Rain,Weekday,Post-Optimization
ORD008254,2023-08-07,Canary Wharf,Desserts,Tiramisu,3,6.5,19.5,Dine-In,N/A,16.1,0,16.1,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008255,2023-08-07,Shoreditch East,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,9.8,0,9.8,Mobile Wallet,3,0.0,Cloudy,Weekday,Post-Optimization
